text,tags,is_synth,university
Önceden hacettepe ders kayıt sistemi verem ederdi şimdi e okul sistemi verem ediyo bazı şeyler sadece şekil değiştiriyo,0,0,HACETTEPE
Ya hacettepe bi kere de şaşırt ya son sınav teknik aksaklık olmuş perşembe cumaya erteliyolar bari gün içinde yap ya millet o kadar plan yapmış öğrencileri hiç düşündüğü yok çok sinirliyim şuan,0,0,HACETTEPE
gene hacettepe gene saçma sapan final soruları 😑 ana bilim dalı hocalarının hangimiz daha saçma soru sorabiliriz diye aralarında yarış yaptığını düşünüyorum ✍🏻,0,0,HACETTEPE
Arkadaşlar ben yatıyorum umarım hocalarımız gece 3 e falan ek ders koymamıştır... şaşırmam çünkü malum Hacettepe,0,0,HACETTEPE
bir yandan mezuniyet çekimi için elbise bakmak ama bir yandan hâlâ ödev yapmak... sınavımsın hacettepe...,0,0,HACETTEPE
"``
Üzen şeyler:

- Hacettepe

- Hacettepe' nin ödevleri

- Hacettepe' nin finalleri

- Hacettepe' nin final soruları

- Hacettepe' nin final sorularının süreleri 
.
. 
. 
.
Sanırım tamlayanı Hacettepe olan tüm tamlamalar beni çok üzüyor :(",0,0,HACETTEPE
Hacettepe final notlarını açıklarsa dünya batacakmış o yüzden açıklamıyorlar işte bütün sırrı bozdum,0,0,HACETTEPE
yandalı bu dönem nasıl geçirdim bilmiyorum 11.59 a teslim etmem gereken final ödevim varmış az once fark ettim.. hacettepe bana ne yabdınNnnnnn,0,0,HACETTEPE
3 gündür ölü gibiyim yaşadığımı unuttum resmen Hacettepe final haftası mezarım sen olacaksın ...,0,0,HACETTEPE
Bir sınav devam ederken diğer sınava başlayıp bitirdim. Sınav içinde sınava girdim. Sen nasıl bir cenderesin Hacettepe?,0,0,HACETTEPE
"Dün bütün gün Hacettepe, HUZEM üzerinden hazırladığım sınav şu an boş görünüyor. Çk ktym",0,0,HACETTEPE
arkadaşlar bir ders var önce vizesine giriyoruz 1 hafta sonra finaline.. neden hacettepe nedennnn,0,0,HACETTEPE
"Hacettepe final takvimi; bütün bir haftayı boş bırakalım, tüm sınavları tek güne koyalım.",0,0,HACETTEPE
"Bir hafta içinde bir hocanın üç ödev istemesi, some hacettepe problems...",0,0,HACETTEPE
"Hacettepe=ödev,sunum
 aksini iddaa eden etmesin fena olur.",0,0,HACETTEPE
Ödev yapmaktan finallere çalışamıyorsanız doğru yerdesiniz 'Hacettepe'..,0,0,HACETTEPE
Hacettepe tıpın sınavlarının Online olduğu yerde biz 4 üniversite vize ve finallere  yüz yüze gitmek istemiyoruz YökSınavlar OnlineOlsun @yekta_sarac,0,0,HACETTEPE
"Hacettepe Konservatuvar'da müzikoloji okuyunca, bozlak türünün ezgisel sınırlarını notaya dökebilen hocalardan ders alıyorsunuz.",1,0,HACETTEPE
Resmi tatilde ders yapmayan Hacettepe'ye Hacettepe demem diyenler fav,0,0,HACETTEPE
19 mayısta ve bayram gibi resmi tatillerde ders yapan üniversitenin adıdır hacettepe,0,0,HACETTEPE
hacettepe kim ve neden resmi tatilde ders yapıyor,0,0,HACETTEPE
Nisan biri ile başlayan vizelerim 7 mayısta bitti. Üstüne her hafta en az iki staj raporu ve en az iki ayrı ödev yapıyorum #hacettepe canımı al kurtulayım. Hayatımın hiçbir döneminde bu kadar yorulmadım,0,0,HACETTEPE
"Hacettepe dört sene boyunca, her defasında aynı güne aynı saate iki sınav koymayı nasıl başarıyor? Farklı sınıfların dersleri bahanesi de baya bir yüzeysel savunu bence. Zaman aralığı çok mu dar? 😂",0,0,HACETTEPE
geçenlerde hocamız sınav şartlarının hepiniz için dezavantajlı olmasını istiyoruz dedi dil sürçmesi falan değil ha CİDDİYDİ beni çok zorluyorsun #hacettepe,0,0,HACETTEPE
Aga şu sınavları bir haftada yapıp bitirin. Bu ne her hafta sınav oluyoruz #hacettepe,0,0,HACETTEPE
Hacettepe'de sınav haftası yoktur sınav olmayan hafta vardır.,0,0,HACETTEPE
"Milletin vize haftası bitti projelere geçti. Biz de vize ayımız içerisinde projeleri bitirirken aradaki vizeleri unutuyoruz.. 
#hacettepe bit artık kardeşim bit.",0,0,HACETTEPE
"Canım okulumun canım itiraf sayfası artık kampüsteki fotoğrafları paylaşıp durma,
Anılarımız, hayallerimiz depreşiyor sonra dertlenip ödev yapamıyoz burda 
Tabi her türlü giren çıkan bize oluyorda neyse
#hacettepe",1,0,HACETTEPE
"Napalım bizim bir Mısırlı Milyarder bir sevgilimiz yok ama Hacettepe sayesinde çalışma, öğrenme, ödev yapma azmimizle bir yerlere gelebilecek ufak bir inancımız var.
Eninde sonunda biz kazanacağız kızlar boşverin mısırlı sevgiliyi 💪🏻",1,0,HACETTEPE
"Proje yapıyorum, teslim ediyorum.
Sunum yapıyorum, teslim ediyorum.
Ödev yapıyorum, teslim ediyorum.
Proje yapıyorum, teslim ediyorum.
Sunum yapıyorum, teslim ediyorum.
Ödev yapıyorum, teslim ediyorum.
Proje yapıyorum, teslim ediyorum.
Sunum ya...
#hacettepe  bit artık kardeşim.",0,0,HACETTEPE
Bir dersimin sınav notunu bitirdiğim dakika başka bir dersimin sınavı sisteme yükleniyor. Ey Hacettepe harbiden yaşlandırdın.,0,0,HACETTEPE
"Ödev yapıyorum teslim ediyorum sonra tekrar ödev yapıyorum teslim ediyorum sonra tekrar ödee..
#hacettepe =#Ödevlersilsilesi",0,0,HACETTEPE
ya adamın yapması gereken şey ders notlarıni ve kaydı yüklemek zaten online yapmıyorsun ama onu bile beceremiyorlar ya bi de güya yarına sınavı var.. hacettepe sabrımızı zorlamaya devamke,0,0,HACETTEPE
Cumartesi gününe de sınav koymazsın be Hacettepe.,0,0,HACETTEPE
Hacettepe öğrencisiyseniz flört falan yapmıyorsunuz. Çünkü uykuyu bile unutturacak kadar ödev varken flörtü hatırlamaya zamanınız kalmıyor. Gençliğinizi çalıyor,0,0,HACETTEPE
Sabah 9 dan beri ayaktayım 2 vize bi sunum atlattım beni yıkamazsın hacettepe,0,0,HACETTEPE
Bu mübarek zamanlarda otur bir de vize çalış hacettepe BİZİ BİTİRDİN BEEE...,0,0,HACETTEPE
hacettepe gibi bir okul ancak bugüne sınav koyar aq,0,0,HACETTEPE
Ders kayıtta bilsis çökmedi diye sevinen bize gün aşırı çöken huzem şoku bu okul asla değişmiyor mutlaka bir sistemi çöküyor. #hacettepe,0,0,HACETTEPE
"Hacettepe'de vize haftası yok, vize ayları var..",0,0,HACETTEPE
hacettepem sistemden kendi kendine ders silmiş 😂 dersim yok 😂 yüksek de almıştım vizesinden😂 hayattaki şansım 😂 dersimi geri ver hacettepe,0,0,HACETTEPE
O kadar tatlı o kadar öğrenci yanlısı bir hoca ki acaba hacettepe de derse girmedim mi diye düşündüm. Hacettepe hayatımın en tatlı bişeyler öğretmek için çabalayan hocanın dersinden çıktım keşke bütün dersleri o anlatsa,1,0,HACETTEPE
"Hacettepe ruhunu özlemişim.. özellikle Beytepeyi.. mezun olduğum okulumdan, fakültemden görmediğim ilgi ve alakayı hiç tanımadığım bir hoca ve bölüm gösterince daha iyi anladım. Bazı insanlar bazı mevkilere gelmemeli, getirilmemeli bu ülkede.",1,0,HACETTEPE
Hacettepe gece çöküşü yaşamama engel oluyor tam moda girip ardarda 4.sigaramı yakıcam sabah 9 da ders var yürü git uyu diye kavga ediyorum kendimle,0,0,HACETTEPE
Okulda okumak zor da ders almak ve ders programını düzenlemek daha zor 2 saatte gene yıldım tesekurler Hacettepe,0,0,HACETTEPE
Yine bir ekle sil haftası yine ders seçememe durumu 2 yılda yaşlandım  bitmeyen eğitim hayatımı neden bu kadar zorluyorsun hacettepe😢,0,0,HACETTEPE
Hacettepe ders seçimi için daha zor bi sistem kursaymışsın.,0,0,HACETTEPE
Hacettepe’nin ders seçme sistemi bir kere düzgünce açılsın kafamı kazicsm buraya yazıyorum,0,0,HACETTEPE
Hacettepe de mi okuyosun derdin bol aşko o zaman. (Dersi işlemeden ödev veren hocalar🥰❤️),0,0,HACETTEPE
"tüm üniler ders kayıtlarını yükleyip yoklamayı zorunlu kılmazken hacettepe üni: ders kayıtlarını asla yüklemeyeyim, yoklamayı zorunlu kılayım, sabah 08.40’a ders koyayım, slaytlarımı da vermeyeyim...",0,0,HACETTEPE
Hacettepe ders programımı yayınladı arada nefes almama da müsaade etseydin 😂,0,0,HACETTEPE
Alt sınıfların ders seçmesi mezuniyet dönemi öğrencilerini olumsuz etkiliyor #hacettepe,0,0,HACETTEPE
"Birlikte çalıştığınız bir kişi idari bir görev alınca bir anda cani bir mobbingçi olabiliyor. Yıllar önce Hacettepe'de tam da böyle bir ""hoca"" tarafından mobbinge maruz kaldık. Susmadık, korkmadık, yasayan herkes Rektör Hoca'dan randevu alıp mobbinge uğradığımızı anlattık.",0,0,HACETTEPE
"hacettepe üniversitesi öğrencilerini kısır döngüye sokuyor. reddetme seçeneği bulunmayan akıl karı olmayan bir metni öğrencilerine ZORLA imzalatmadan ders seçiminin onay durumunu görmesine izin vermiyor, hatta ve hatta muhtemelen ders seçimini kabul etmiyor
#hacettepeonaylamıyor",0,0,HACETTEPE
3 yıldır ilk defa hacettepe ders kaydında sinir krizine girmedim inşallah başımıza taş yağmaz amin jdkdlflg,0,0,HACETTEPE
Ders kaydı haftasında sisteme giriş için zorla kabul etmemizi beklediğiniz beyan formunu #onaylamıyoruz #hacettepe,0,0,HACETTEPE
"Online dönem boyunca sorunlarımızı çözmekten imtina eden Hacettepe, ders kayıtın ön koşulu olarak online eğitime dair bir onay formu dayatmakta #onaylamıyoruz",0,0,HACETTEPE
ulan herkes hemen ders seçebilmiş milletin akşama kadar boş ekrana bakıyor olması lazımdı nerede hacettepe açlık oyunları he gareziniz bana mıydı amk sinir hastası oldum sizin yüzünüzden,0,0,HACETTEPE
Ders kaydı için sabahtan beri uğraştığıma mı yanayım millettin tıkır tıkır işini halletmesine mi rektörün tweetlerine mi #hacettepe,0,0,HACETTEPE
"son ders kaydımı yaptığım için bir parça mutsuzum 
hoşçakal hacettepe 
hoşçakal mühendislik fakültesi.. 
güle güle sinir krizleri, bütler, vizeler ödevler, projeler.. 
güle gençliğim",0,0,HACETTEPE
son ders kaydımda artık sistem kesin çöker diye girmeyi denememiştim bile ama bu sefer de sistem çökmediği için gündem olmuşuz hahaskdnsds özleyecem seni hacettepe,1,0,HACETTEPE
Okuduğum okuldan şüphe edecek şekilde hızlı ders seçimi yaptım şaşırtıyorsun Hacettepeee #hacettepe,1,0,HACETTEPE
Ön Asya ölü gömme adetleri diye bir ders aldım sjjsjsjsjsjs Hacettepe sen bize daha neler yaptıracan 😂😂,0,0,HACETTEPE
Çökmeyen ders kayıt sisteminin lisans hayatımın son dönemine denk gelmesi..  #hacettepe,1,0,HACETTEPE
"olması gereken ders kayıt hızını ilk defa gördüğümüz için ailecek şaşkınız tabii 
#hacettepe",1,0,HACETTEPE
hacettepe ders kaydi yapiyomus bugun.. bir kez daha yuzume yuzume carpti ogrencisi olmayisim.. allahin cezasi okul resmen bitirdikten sonra asik oldum sana,0,0,HACETTEPE
"Ders seçimi çok sorunsuz geçti inşallah senelik şansımın tümü burda gitmemiştir 
#hacettepe",1,0,HACETTEPE
"Canım Hacettepe'm, güzel okulum 5 yıl bize çektirdiğin ders kayıt işkencesini yeni öğrencilerine yaşatmamışsın, 09.10'da ders kaydı yapan var. Kıskandım. Kimseyi bizden daha çok sevme. #hacettepe",1,0,HACETTEPE
"#hacettepe Sistem bu sefer çökmedi ama kota hatası veriyor. Çökse daha rahat ders seçimi yapardım, geçen dönem 1 saatte bitti şimdi yaklaşık 2 saati geçti bekliyorum.",0,0,HACETTEPE
#hacettepe tagdeki herkesin kolay ders seçmiş olduklarını şaşırıyor oluşu asskdfllfjslgjslgsgsggkf bu işte bir işlik var.s,1,0,HACETTEPE
"7 dönem boyunca her sabah erken kalkıp 5-6 saat ders seçimi için bekledim. 8. Dönemde 10 dakika geç kalktım nasıl olsa site çökmüştür diye ve hiçbir derste kontenjan kalmamış. Hacettepe, yine ters köşe yapmayı başardın kardeşim tebrikler",0,0,HACETTEPE
999 kontenjanlık seçmeli ders bulduk ve aldık diye sevinirken dersin kontenjanının 24 kişi olduğunu sistem hatası yüzünden öyle açıldığını öğrendik anlık 🥰🥰🥰 #hacettepe,0,0,HACETTEPE
#hacettepe Seçmeli ders alayım dedim onda da ders bu dönem açıldığı halde açılmadı yazıyor.,0,0,HACETTEPE
"Sıfır sıkıntılı bir ders seçimini 17 dakikada gerçekleştirmiş bulunuyorum. #hacettepe gerçekten şaşırtıyorsun djdks Şükür babında öğrenci sevindireyim, yani kendimi",1,0,HACETTEPE
Hacettepe ders kayıt sistemine sokayım bi kere de şaşırt bee düzgünce ders seçelim,0,0,HACETTEPE
Online dönemde seçmeli ders için 35 kişi kontejyanı koyan canım okulum #hacettepe 1 tane seçmeli almadım ya,0,0,HACETTEPE
Ulan Hacettepe! Sanki sovyetler birliği imeece usulü bütün sınıflar ders seçim yapıyor aynı gün hahahah,0,0,HACETTEPE
İyi hoş sisteme girdik de gene ders alamıyoruz ki.. Ne anladım bu işten ben... #hacettepe,0,0,HACETTEPE
Kurban olayım eski sistem gelsin ya ders mi alıyoruz trendyoldan alışveriş mi yapıyoruz belli değil #hacettepe,0,0,HACETTEPE
Sistem çökmeden ders kaydı kesinleştirebilmek.. Şoku üzerimden atamıyorum #hacettepe,1,0,HACETTEPE
"Subanallah, bir sorun bir sıkıntı olmadan ders kaydını kesinleştirdim. Hacettepe döneme şaşırtarak başladı...",1,0,HACETTEPE
"Rekor sürede ders seçimini hallettim. Şaşkınım, mutluyum, huzurluyum #hacettepe",1,0,HACETTEPE
Her ders seçiminde bu okulu seçtiğim için daha da pişman ediyorsun beni #Hacettepe,0,0,HACETTEPE
Hacettepe deki son dönemimde ilk kez istediğim ders ve ders şubelerini tam olarak seçtim hem de asla kota arttırmayıp sadece insanı yalvartan şahıslara dilenmeden,1,0,HACETTEPE
Hacettepe öğrencileri hızlı ders kaydı yaptıkları için seviniyorlar. Aslında olması gereken şey bu fakat yıllarca süründükleri için bu durum onları mutlu ediyor. Yüzlerce yazılımcı yetiştiren bir okul burası ve durum bu :)) Kardeşim yazılım öğrenin.,1,0,HACETTEPE
yine hacettepe yine ders seçim sıkıntısı 😑😑 dersin kontenjanı -40 görünüyo ve dolu. hayaletler alacak galiba bizim yerimize,0,0,HACETTEPE
Sorunla uğraşırken seçtiğim ders de gitti çok güzel gerçekten #hacettepe,0,0,HACETTEPE
"4 yıldır saatler süren ders kaydının bu sefer hızlı olmasını kendi internetine bağlayan Esra’ya ders kotasının dakikalar içinde dolması şoku..

 #hacettepe",0,0,HACETTEPE
#hacettepe her ders kayıt günü ömrümden 1 ay azaltıyorsun. Yaşama sevincim söndü senin yüzünden,0,0,HACETTEPE
3. yılımda ilk defa 15 dakikada ders seçtim.  #hacettepe,1,0,HACETTEPE
Ben zaten 12-1 e kadar ders kaydı yapamam diye tüm günümü ona göre planlamıştım 20 dakikada yaptım ama ee şimdi ne yapacağım ben #hacettepe yine şaşırttın beni,1,0,HACETTEPE
Ders kaydını 18 dakikada yaptım şu an boşluktayım #hacettepe,1,0,HACETTEPE
"Dersi aldığımda “Bu ders bölüm dışından alınamaz” diyor, çıkarıyorum “Zorunlu dersi almadan kesinleştiremezsiniz” diyor o sırada kontenjanlar doluyor ben de oturdum sinir krizi geçiriyorum #hacettepe",0,0,HACETTEPE
Ders kaydı o kadar hızlı bitti ki bi boşluğa düştüm ben olmadı böyle #hacettepe,1,0,HACETTEPE
Bir kere şaşırt derken bundan bahsetmemiştik hacettepe siteye giriyorum bu seferde ders seçemiyorum nası bişi bu,0,0,HACETTEPE
"Bilsis çökmedi hayretler içinde ders kaydı yapıyorum 
#hacettepe",1,0,HACETTEPE
Yarım saatte ders kaydı yapamazdım zaten illa bir sorun çıkması lazım #hacettepe,0,0,HACETTEPE
"hacettepe ilk defa şaşırttı, 20 dakika içinde ders seçimim bitti şaşkınım",1,0,HACETTEPE
6. dönem yaptığım ders kaydında “ilk defa” sorun yaşamadan bütün dersleri aldım. bugün de şansımı burada kullandım :’) #hacettepe,1,0,HACETTEPE
Ders kayıt o kadar hızlı halloldu ki bu sefer de inanamıyoruz dkdkdld #hacettepe,1,0,HACETTEPE
Hacettepe az önce tarihinde ilk kez bilsis çökmeden hepimize ders mi seçtirdi? 5 dakikada kontenjan sıkıntısı bile yaşamadan tüm derslerimi alıp kesinleştirdim. Bu işte bir terslik var.,1,0,HACETTEPE
8 dönem boyunca ilk defa rahat ders seçimi yaptım. Gider ayak gözyaşları sel.. #hacettepe,1,0,HACETTEPE
13 dkda ders seçimimi tamamladım hem de istediğim bütün seçmelileri alarak. Giderayak duygulandırdın Hacettepe 🥺,1,0,HACETTEPE
Hacettepe tarihinde bir ilk 10 dakikada ders kaydımı yaptım. Çok garip bir duygu.  Günümün 5 saatini buna ayırmıştım boşluğa düştüm şimdi.,1,0,HACETTEPE
Hayatımda ilk defa 10 dakikada ders seçtim. Hacettepe şaşırtıyorsun beni bebeğim,1,0,HACETTEPE
Sıçtığımın ders seçimini yaptım kesinleştiremiyorum delircem #hacettepe,0,0,HACETTEPE
Ders kaydını 10 dakikada hallettim. Bu bir mucize #hacettepe,1,0,HACETTEPE
ders kayıt yüzünden sistem çökmediği için çok şaşkın ve mutluydum ama şu an ekle butonu yok... şaşırtmıyosun valla #hacettepe,0,0,HACETTEPE
Ulan Hacettepe be sistemin çökmedi ama bu sefer de ders seçim artın yok,0,0,HACETTEPE
Ders kayıta asla giremeyeceğini bilmene rağmen sabah 9 alarmı kurmak..hacettepe çaresizliği,0,0,HACETTEPE
"günaydın arkadaşlar, yine bir ders kayıt ve perişanlık gününe daha uyandım #hacettepe",0,0,HACETTEPE
rabbim hacettepe ders seçiminden sana sığınırım,0,0,HACETTEPE
Uyusam dokuzda ders seçimi var uyumasam salak gibi olucam off hacettepe yorma be artık,0,0,HACETTEPE
Yarın son kez bu okuldan ders seçimi yapıcam hüzün koktu buralar  #hacettepe,0,0,HACETTEPE
"Hacettepe ne olur yarın beni şaşırt. Sinir, stres yaşamadan bir ders kayıt istiyorum sadece. Çok şey istemiyorum gerçekten.",0,0,HACETTEPE
yarın allahın izniyle son ders seçimimi yapıp hacettepe illetinden kurtuluyorum🤝🏻,0,0,HACETTEPE
Sabah 9 dan itibaren ders seçimi kaosu ve savaşına hazır mıyız Hacettepe...,0,0,HACETTEPE
"yine dönemin en lanetli haftası geldi çattı, onlarca mailleşme ve hacettepe ders secim sistemi yüzünden geçirilen sinir krizi haftası. Ehe, neredeyse mezun olcam hala aynı.",0,0,HACETTEPE
bir fakülte düşünün ki final sonucunuzu bile fakülteyi arayıp öğrendiğiniz.. hacettepe yordun be,0,0,HACETTEPE
"Kaldığım tek bir(1) ders yüzünden Hacettepe'den İtü'ye geçiş yapamıyorum ama 200.000 kişilik sıralama farkına rağmen x üniversiteliler bu okullardan ders alabiliyor. Saçmalığa bak. 

#hacettepehacettepelilerindir
#İtüİtülülerindir",0,0,HACETTEPE
Hacettepe'den ders almak beni nasıl mutlu ederdi anlatamam ama hak ettiğim takdirde... Bu üniversite sınavları yalnızca ceplerinize para konulmak için yapılmıyorsa kendi yaptığınız sistemin arkasında durun en azından bir zahmet! #hacettepehacettepelilerindir,1,0,HACETTEPE
Hacettepe öğrencileri atanmış öğrenci istemiyor. Okuldan ders almak isteyen çalışıp kazanarak almalıdır. #hacettepehacettepelilerindir,0,0,HACETTEPE
"Hacettepeli olmayan öğrencinin Hacettepe’ den ders alabilmesi bir fırsat eşitliği değil, bize yapılan haksızlıktır! #hacettepehacettepelilerindir",0,0,HACETTEPE
Hacettepe öğrencileri ders seçimlerinde bile sıkıntı yaşadıklarını belirtirken iki üniversiteye böyle bir ayrıcalık sunmanın doğru bir karar olduğunu düşünmüyorum. #hacettepehacettepelilerindir,0,0,HACETTEPE
"Hacettepe’den ders almak isteyen Hacettepe’yi kazansin bu firsat esitligi falan degil, universitelerden ellerinizi cekin artik !#hacettepehacettepelilerindir",0,0,HACETTEPE
